Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute
IndiGo,Kolkata,Banglore,295,1.0,No info,9376.0,24,5,2019,14,15,9,20
Multiple carriers,Delhi,Cochin,720,1.0,No info,8143.0,24,6,2019,21,0,9,0
Air India,Delhi,Cochin,615,1.0,No info,8372.0,27,6,2019,19,15,9,0
Multiple carriers,Delhi,Cochin,485,1.0,No info,17057.0,3,3,2019,1,35,17,30
Jet Airways,Kolkata,Banglore,1655,1.0,In-flight meal not included,8586.0,9,5,2019,10,5,6,30
Jet Airways,Banglore,Delhi,175,0.0,No info,7229.0,12,5,2019,14,5,11,10
Jet Airways,Delhi,Cochin,1285,1.0,No info,17024.0,6,3,2019,19,45,22,20
Jet Airways,Kolkata,Banglore,740,1.0,No info,14388.0,6,5,2019,20,45,8,25
Air Asia,Kolkata,Banglore,150,0.0,No info,4384.0,9,3,2019,22,5,19,35
Air India,Banglore,New Delhi,1825,3.0,No info,12346.0,1,3,2019,12,15,5,50
Jet Airways,Delhi,Cochin,810,2.0,No info,13014.0,12,6,2019,19,0,5,30
Multiple carriers,Delhi,Cochin,780,1.0,No info,13587.0,15,6,2019,21,0,8,0
Jet Airways,Banglore,New Delhi,640,1.0,No info,14815.0,6,3,2019,0,45,14,5
Multiple carriers,Delhi,Cochin,705,1.0,No info,9100.0,27,3,2019,19,15,7,30
Multiple carriers,Delhi,Cochin,720,1.0,No info,10197.0,18,5,2019,19,0,7,0
Air India,Delhi,Cochin,1580,2.0,No info,7615.0,21,3,2019,9,25,7,5
IndiGo,Mumbai,Hyderabad,90,0.0,No info,2754.0,9,6,2019,4,5,2,35
Air India,Kolkata,Banglore,795,1.0,No info,10203.0,12,5,2019,23,15,10,0
IndiGo,Delhi,Cochin,195,0.0,No info,6015.0,1,6,2019,17,40,14,25
IndiGo,Kolkata,Banglore,155,0.0,No info,4174.0,12,4,2019,14,5,11,30
Multiple carriers,Delhi,Cochin,630,1.0,No info,9627.0,9,5,2019,19,0,8,30
Multiple carriers,Delhi,Cochin,750,1.0,No info,7198.0,15,6,2019,1,30,13,0
SpiceJet,Delhi,Cochin,375,1.0,No info,7185.0,6,3,2019,22,50,16,35
Air India,Banglore,New Delhi,920,2.0,No info,11570.0,3,3,2019,8,45,17,25
Multiple carriers,Delhi,Cochin,455,1.0,No info,9001.0,3,6,2019,19,15,11,40
Jet Airways,Delhi,Cochin,1385,1.0,In-flight meal not included,5406.0,21,3,2019,18,50,19,45
IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,9,5,2019,6,50,4,0
IndiGo,Banglore,New Delhi,180,0.0,No info,6144.0,24,3,2019,11,30,8,30
Jet Airways,Mumbai,Hyderabad,90,0.0,No info,5678.0,6,6,2019,21,5,19,35
Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,4995.0,15,5,2019,11,50,10,20
Jet Airways,Delhi,Cochin,1145,1.0,In-flight meal not included,12898.0,27,5,2019,12,35,17,30
Multiple carriers,Delhi,Cochin,470,1.0,No info,8614.0,15,6,2019,19,15,11,25
Air India,Kolkata,Banglore,805,3.0,No info,14015.0,12,5,2019,23,15,9,50
SpiceJet,Kolkata,Banglore,520,1.0,No info,6381.0,21,5,2019,17,15,8,35
SpiceJet,Delhi,Cochin,270,1.0,No check-in baggage included,4760.0,27,6,2019,13,15,8,45
Jet Airways,Delhi,Cochin,1530,1.0,No info,14714.0,3,6,2019,19,0,17,30
Air India,Delhi,Cochin,1380,2.0,No info,13591.0,27,6,2019,19,15,20,15
SpiceJet,Kolkata,Banglore,520,1.0,No info,6171.0,9,5,2019,17,15,8,35
IndiGo,Banglore,New Delhi,285,1.0,No info,13302.0,1,3,2019,21,35,16,50
Jet Airways,Banglore,Delhi,180,0.0,No info,8016.0,18,6,2019,11,20,8,20
Jet Airways,Kolkata,Banglore,800,1.0,No info,13044.0,12,6,2019,9,20,20,0
Vistara,Kolkata,Banglore,790,1.0,No info,8610.0,6,6,2019,20,20,7,10
Jet Airways,Delhi,Cochin,450,1.0,In-flight meal not included,10262.0,6,6,2019,4,25,20,55
Multiple carriers,Delhi,Cochin,425,1.0,No info,17057.0,3,3,2019,21,0,13,55
Jet Airways,Banglore,New Delhi,390,1.0,No info,9623.0,15,3,2019,12,20,5,50
Air India,Kolkata,Banglore,920,2.0,No info,10408.0,1,4,2019,1,20,10,0
Air India,Banglore,Delhi,165,0.0,No info,6961.0,24,6,2019,8,55,6,10
Jet Airways,Delhi,Cochin,450,1.0,No info,16079.0,27,5,2019,4,25,20,55
IndiGo,Chennai,Kolkata,135,0.0,No info,3384.0,21,3,2019,15,35,13,20
Multiple carriers,Delhi,Cochin,850,2.0,No info,6197.0,27,3,2019,21,20,7,10
Air India,Banglore,New Delhi,165,0.0,No info,4966.0,9,3,2019,23,55,21,10
Jet Airways,Banglore,Delhi,175,0.0,In-flight meal not included,4030.0,15,5,2019,14,5,11,10
IndiGo,Kolkata,Banglore,160,0.0,No info,4778.0,9,3,2019,19,55,17,15
Multiple carriers,Delhi,Cochin,375,1.0,No info,16108.0,15,6,2019,19,15,13,0
SpiceJet,Kolkata,Banglore,150,0.0,No info,6982.0,12,3,2019,11,30,9,0
IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,1,4,2019,13,0,10,10
Multiple carriers,Delhi,Cochin,385,1.0,No info,9646.0,3,6,2019,16,10,9,45
Jet Airways,Delhi,Cochin,1425,1.0,In-flight meal not included,10262.0,27,6,2019,19,0,19,15
Jet Airways,Delhi,Cochin,1415,1.0,In-flight meal not included,12373.0,9,5,2019,12,35,13,0
Multiple carriers,Delhi,Cochin,600,1.0,No info,12192.0,6,6,2019,19,0,9,0
Air India,Kolkata,Banglore,1700,2.0,No info,12592.0,12,5,2019,13,45,9,25
Air India,Delhi,Cochin,1820,2.0,No info,13696.0,18,5,2019,19,15,12,55
Jet Airways,Banglore,New Delhi,990,1.0,In-flight meal not included,11087.0,12,3,2019,11,25,18,55
Air India,Kolkata,Banglore,155,0.0,No info,4145.0,3,5,2019,23,20,20,45
Jet Airways,Kolkata,Banglore,910,1.0,In-flight meal not included,7757.0,6,5,2019,10,5,18,55
Jet Airways,Banglore,Delhi,185,0.0,In-flight meal not included,4544.0,15,4,2019,22,0,18,55
Jet Airways,Kolkata,Banglore,475,1.0,No info,14571.0,24,5,2019,16,20,8,25
Jet Airways,Delhi,Cochin,660,1.0,1 Long layover,18581.0,24,6,2019,19,0,8,0
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,3,6,2019,12,10,9,35
Multiple carriers,Delhi,Cochin,520,1.0,No info,11789.0,3,6,2019,19,0,10,20
Air India,Kolkata,Banglore,1385,2.0,No info,14960.0,21,5,2019,8,55,9,50
IndiGo,Chennai,Kolkata,145,0.0,No info,7900.0,1,3,2019,14,0,11,35
Jet Airways,Banglore,Delhi,175,0.0,No info,7229.0,6,4,2019,18,10,15,15
IndiGo,Mumbai,Hyderabad,85,0.0,No info,3342.0,15,3,2019,7,45,6,20
SpiceJet,Banglore,Delhi,160,0.0,No info,3625.0,1,6,2019,8,35,5,55
Jet Airways,Kolkata,Banglore,845,1.0,No info,13584.0,9,5,2019,10,5,20,0
Jet Airways,Kolkata,Banglore,1375,1.0,In-flight meal not included,8586.0,18,5,2019,4,40,5,45
SpiceJet,Kolkata,Banglore,150,0.0,No info,3847.0,27,3,2019,11,30,9,0
IndiGo,Mumbai,Hyderabad,90,0.0,No info,2227.0,6,5,2019,22,50,21,20
IndiGo,Mumbai,Hyderabad,90,0.0,No info,3175.0,1,6,2019,4,5,2,35
Air India,Banglore,New Delhi,875,2.0,1 Short layover,26743.0,1,3,2019,23,25,8,50
IndiGo,Kolkata,Banglore,150,0.0,No info,5224.0,24,5,2019,16,55,14,25
Jet Airways,Kolkata,Banglore,735,1.0,In-flight meal not included,8586.0,24,5,2019,8,15,20,0
Air India,Mumbai,Hyderabad,80,0.0,No info,3100.0,18,6,2019,7,40,6,20
Jet Airways,Banglore,Delhi,180,0.0,No info,7229.0,15,5,2019,22,50,19,50
GoAir,Kolkata,Banglore,495,1.0,No info,6686.0,1,5,2019,7,45,23,30
SpiceJet,Delhi,Cochin,295,1.0,No info,4957.0,27,6,2019,22,50,17,55
Jet Airways,Kolkata,Banglore,1410,1.0,No info,13759.0,24,3,2019,20,40,21,10
IndiGo,Kolkata,Banglore,155,0.0,No info,4778.0,15,3,2019,16,55,14,20
Air India,Kolkata,Banglore,590,2.0,No info,10676.0,12,5,2019,21,50,12,0
Air India,Kolkata,Banglore,150,0.0,No info,5510.0,27,5,2019,16,45,14,15
IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,15,6,2019,15,50,13,0
Jet Airways,Kolkata,Banglore,1570,1.0,No info,14151.0,18,5,2019,19,10,17,0
SpiceJet,Delhi,Cochin,270,1.0,No check-in baggage included,5158.0,9,6,2019,13,15,8,45
Jet Airways,Banglore,New Delhi,1450,1.0,No info,17471.0,6,3,2019,23,0,22,50
Jet Airways,Delhi,Cochin,1475,1.0,No info,16289.0,9,3,2019,18,50,18,15
Jet Airways,Banglore,Delhi,185,0.0,In-flight meal not included,7754.0,21,6,2019,22,0,18,55
Jet Airways,Delhi,Cochin,425,2.0,No info,16274.0,27,5,2019,12,35,5,30
Air India,Chennai,Kolkata,135,0.0,No info,4667.0,27,5,2019,13,55,11,40
IndiGo,Mumbai,Hyderabad,90,0.0,No info,2754.0,12,6,2019,20,35,19,5
IndiGo,Banglore,Delhi,175,0.0,No info,4823.0,9,4,2019,21,50,18,55
Jet Airways,Kolkata,Banglore,1720,1.0,In-flight meal not included,8529.0,12,6,2019,23,35,18,55
Jet Airways,Banglore,New Delhi,730,1.0,No info,16736.0,6,3,2019,5,5,16,55
Air Asia,Kolkata,Banglore,220,1.0,No info,5162.0,12,6,2019,10,30,6,50
IndiGo,Banglore,New Delhi,295,1.0,No info,8738.0,3,3,2019,17,5,12,10
Jet Airways,Delhi,Cochin,885,1.0,In-flight meal not included,10262.0,12,6,2019,12,35,21,50
Multiple carriers,Delhi,Cochin,390,1.0,No info,7363.0,9,4,2019,1,30,19,0
Air India,Kolkata,Banglore,1540,1.0,No info,8576.0,9,5,2019,18,30,16,50
Air Asia,Kolkata,Banglore,150,0.0,No info,4409.0,12,4,2019,22,25,19,55
Air Asia,Kolkata,Banglore,150,0.0,No info,3807.0,1,4,2019,22,25,19,55
Vistara,Banglore,Delhi,160,0.0,No info,4668.0,27,6,2019,9,40,7,0
Jet Airways,Kolkata,Banglore,1220,1.0,In-flight meal not included,10844.0,12,5,2019,16,20,20,0
Jet Airways,Banglore,Delhi,175,0.0,No info,8016.0,18,6,2019,18,45,15,50
Air India,Delhi,Cochin,1275,2.0,No info,10231.0,21,5,2019,19,15,22,0
Jet Airways,Kolkata,Banglore,855,1.0,No info,14781.0,15,5,2019,20,45,6,30
Jet Airways,Kolkata,Banglore,800,1.0,In-flight meal not included,8066.0,6,5,2019,9,45,20,25
Multiple carriers,Delhi,Cochin,630,1.0,No info,13377.0,27,6,2019,1,30,15,0
Multiple carriers,Delhi,Cochin,575,1.0,No info,14067.0,21,5,2019,11,50,2,15
Multiple carriers,Delhi,Cochin,535,1.0,In-flight meal not included,7268.0,24,6,2019,19,15,10,20
Jet Airways,Delhi,Cochin,550,1.0,In-flight meal not included,12373.0,18,5,2019,4,25,19,15
Air India,Kolkata,Banglore,965,1.0,No info,6117.0,1,5,2019,11,5,19,0
Air India,Mumbai,Hyderabad,80,0.0,No info,3100.0,24,6,2019,7,40,6,20
IndiGo,Banglore,Delhi,180,0.0,No info,4823.0,24,4,2019,19,55,16,55
Jet Airways,Kolkata,Banglore,1025,1.0,No info,14571.0,9,6,2019,23,35,6,30
Air India,Kolkata,Banglore,725,2.0,No info,11432.0,6,6,2019,20,25,8,20
IndiGo,Kolkata,Banglore,220,1.0,No info,4226.0,24,5,2019,23,15,19,35
Jet Airways,Kolkata,Banglore,1005,1.0,No info,14151.0,9,6,2019,9,45,17,0
IndiGo,Banglore,Delhi,165,0.0,No info,4591.0,27,4,2019,4,15,1,30
Multiple carriers,Delhi,Cochin,560,1.0,No info,6637.0,27,3,2019,21,0,11,40
Air India,Delhi,Cochin,1730,2.0,No info,13591.0,6,6,2019,19,15,14,25
Multiple carriers,Delhi,Cochin,435,1.0,No info,15078.0,9,5,2019,1,30,18,15
IndiGo,Chennai,Kolkata,140,0.0,No info,6297.0,15,3,2019,10,15,7,55
SpiceJet,Banglore,Delhi,170,0.0,No check-in baggage included,4319.0,15,4,2019,12,20,9,30
Jet Airways,Delhi,Cochin,995,1.0,No info,17024.0,6,3,2019,18,50,2,15
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,27,4,2019,7,15,4,40
Multiple carriers,Delhi,Cochin,890,1.0,No info,13399.0,6,3,2019,18,50,4,0
Jet Airways,Delhi,Cochin,450,1.0,No info,14924.0,9,6,2019,4,25,20,55
IndiGo,Mumbai,Hyderabad,90,0.0,No info,4049.0,6,5,2019,7,55,6,25
Jet Airways,Kolkata,Banglore,540,1.0,No info,13759.0,24,3,2019,4,45,19,45
IndiGo,Chennai,Kolkata,140,0.0,No info,5277.0,3,6,2019,0,25,22,5
Jet Airways,Delhi,Cochin,1025,2.0,In-flight meal not included,11733.0,6,6,2019,12,35,19,30
Multiple carriers,Delhi,Cochin,625,1.0,No info,15135.0,6,3,2019,18,50,8,25
Air India,Banglore,Delhi,170,0.0,No info,6961.0,24,6,2019,23,55,21,5
IndiGo,Delhi,Cochin,320,1.0,No info,5298.0,24,4,2019,12,10,6,50
SpiceJet,Kolkata,Banglore,160,0.0,No info,3850.0,6,3,2019,9,35,6,55
IndiGo,Delhi,Cochin,500,1.0,No info,6206.0,27,5,2019,1,30,17,10
Air India,Kolkata,Banglore,1320,2.0,No info,15107.0,21,5,2019,12,30,14,30
SpiceJet,Kolkata,Banglore,155,0.0,No check-in baggage included,3841.0,27,5,2019,9,30,6,55
Jet Airways,Delhi,Cochin,745,1.0,In-flight meal not included,10262.0,6,6,2019,4,25,16,0
IndiGo,Banglore,Delhi,165,0.0,No info,3419.0,3,4,2019,4,15,1,30
IndiGo,Chennai,Kolkata,145,0.0,No info,3858.0,24,6,2019,14,0,11,35
SpiceJet,Banglore,Delhi,175,0.0,No check-in baggage included,4319.0,27,6,2019,0,5,21,10
IndiGo,Delhi,Cochin,300,1.0,No info,7894.0,6,3,2019,10,5,5,5
SpiceJet,Kolkata,Banglore,150,0.0,No check-in baggage included,3841.0,3,4,2019,19,40,17,10
Vistara,Kolkata,Banglore,1550,1.0,No info,8820.0,9,5,2019,18,50,17,0
Air India,Kolkata,Banglore,930,1.0,No info,7893.0,1,4,2019,12,0,20,30
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,18,5,2019,7,15,4,40
Jet Airways,Kolkata,Banglore,1025,1.0,No info,14571.0,6,6,2019,12,0,18,55
IndiGo,Banglore,Delhi,170,0.0,No info,4591.0,6,4,2019,2,20,23,30
Jet Airways,Mumbai,Hyderabad,85,0.0,No info,8040.0,18,6,2019,8,30,7,5
Jet Airways,Delhi,Cochin,1325,1.0,In-flight meal not included,10262.0,27,6,2019,19,0,20,55
Multiple carriers,Delhi,Cochin,600,1.0,No info,8099.0,21,5,2019,19,15,9,15
IndiGo,Kolkata,Banglore,160,0.0,No info,4148.0,9,3,2019,0,5,21,25
Jet Airways,Mumbai,Hyderabad,90,0.0,No info,5678.0,15,6,2019,11,50,10,20
SpiceJet,Banglore,Delhi,160,0.0,No check-in baggage included,4319.0,21,4,2019,8,35,5,55
Air Asia,Kolkata,Banglore,955,1.0,No info,5192.0,15,5,2019,23,30,7,35
GoAir,Delhi,Cochin,370,1.0,No info,5842.0,15,6,2019,13,35,7,25
Multiple carriers,Delhi,Cochin,690,1.0,No info,10529.0,6,5,2019,19,0,7,30
Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,4030.0,21,5,2019,22,50,19,50
Jet Airways,Kolkata,Banglore,1545,1.0,In-flight meal not included,8586.0,21,5,2019,8,15,6,30
SpiceJet,Delhi,Cochin,380,1.0,No info,7947.0,15,5,2019,22,5,15,45
Jet Airways,Delhi,Cochin,660,1.0,In-flight meal not included,12373.0,18,5,2019,19,0,8,0
Jet Airways,Kolkata,Banglore,1450,1.0,In-flight meal not included,8066.0,6,5,2019,9,45,9,35
Jet Airways,Banglore,Delhi,180,0.0,No info,7229.0,9,4,2019,22,50,19,50
Jet Airways,Banglore,New Delhi,1235,1.0,No info,16736.0,6,3,2019,8,15,11,40
Air India,Kolkata,Banglore,155,0.0,No info,4460.0,3,4,2019,23,20,20,45
Jet Airways,Kolkata,Banglore,450,1.0,No info,14781.0,1,5,2019,4,40,21,10
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,24,6,2019,7,15,4,40
Jet Airways,Banglore,New Delhi,580,1.0,1 Long layover,27992.0,1,3,2019,21,20,11,40
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,6,5,2019,7,15,4,40
SpiceJet,Kolkata,Banglore,150,0.0,No info,3873.0,9,4,2019,19,40,17,10
SpiceJet,Kolkata,Banglore,155,0.0,No info,3873.0,27,5,2019,9,30,6,55
Multiple carriers,Delhi,Cochin,730,1.0,No info,15135.0,6,3,2019,18,50,6,40
Jet Airways,Delhi,Cochin,1760,2.0,No info,15339.0,27,6,2019,4,25,23,5
IndiGo,Banglore,Delhi,170,0.0,No info,3419.0,12,6,2019,1,0,22,10
IndiGo,Kolkata,Banglore,165,0.0,No info,4462.0,18,3,2019,12,20,9,35
Air Asia,Kolkata,Banglore,710,1.0,No info,5320.0,12,5,2019,19,25,7,35
Jet Airways,Delhi,Cochin,600,1.0,No info,15554.0,18,5,2019,19,0,9,0
Air India,Delhi,Cochin,865,2.0,No info,8052.0,21,3,2019,7,40,17,15
IndiGo,Delhi,Cochin,565,2.0,No info,6494.0,27,3,2019,21,20,11,55
Air Asia,Delhi,Cochin,625,1.0,No info,6152.0,12,6,2019,7,10,20,45
Jet Airways,Banglore,New Delhi,875,1.0,No info,13817.0,12,3,2019,20,20,5,45
Air India,Kolkata,Banglore,625,1.0,No info,10413.0,24,5,2019,20,25,10,0
IndiGo,Mumbai,Hyderabad,90,0.0,No info,4049.0,15,6,2019,7,55,6,25
IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,27,6,2019,17,5,14,45
Vistara,Mumbai,Hyderabad,480,1.0,No info,12080.0,12,3,2019,16,45,8,45
Jet Airways,Banglore,Delhi,180,0.0,No info,7229.0,1,4,2019,20,45,17,45
Jet Airways,Delhi,Cochin,1295,1.0,In-flight meal not included,10262.0,15,6,2019,12,35,15,0
IndiGo,Chennai,Kolkata,140,0.0,No info,3850.0,9,6,2019,10,15,7,55
IndiGo,Mumbai,Hyderabad,85,0.0,No info,3342.0,21,3,2019,13,25,12,0
Air India,Delhi,Cochin,320,1.0,No info,5232.0,6,4,2019,23,0,17,40
Multiple carriers,Delhi,Cochin,520,1.0,No info,7575.0,21,5,2019,19,15,10,35
Air Asia,Kolkata,Banglore,150,0.0,No info,5964.0,1,3,2019,22,5,19,35
Air India,Delhi,Cochin,1595,2.0,No info,9443.0,12,6,2019,19,15,16,40
Multiple carriers,Delhi,Cochin,520,1.0,No info,11789.0,6,6,2019,19,0,10,20
SpiceJet,Mumbai,Hyderabad,90,0.0,No info,2753.0,9,6,2019,7,15,5,45
Air India,Kolkata,Banglore,1700,2.0,No info,14482.0,15,5,2019,13,45,9,25
Air India,Mumbai,Hyderabad,75,0.0,No info,3100.0,21,5,2019,20,45,19,30
Jet Airways,Delhi,Cochin,1145,1.0,No info,11822.0,9,4,2019,12,35,17,30
Jet Airways,Kolkata,Banglore,435,1.0,In-flight meal not included,6077.0,1,4,2019,17,35,10,20
Jet Airways,Kolkata,Banglore,1430,1.0,No info,12681.0,1,4,2019,16,20,16,30
Jet Airways,Kolkata,Banglore,1155,1.0,In-flight meal not included,8529.0,12,6,2019,9,20,14,5
Multiple carriers,Delhi,Cochin,510,1.0,No info,8283.0,18,5,2019,1,30,17,0
Jet Airways,Delhi,Cochin,1665,1.0,No info,16289.0,9,3,2019,18,50,15,5
Multiple carriers,Delhi,Cochin,395,1.0,No info,7845.0,27,3,2019,15,30,8,55
Jet Airways,Delhi,Cochin,910,2.0,In-flight meal not included,9905.0,15,6,2019,12,35,21,25
IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,15,6,2019,13,20,10,30
Jet Airways,Delhi,Cochin,1165,1.0,In-flight meal not included,10262.0,24,6,2019,4,25,9,0
Jet Airways,Banglore,Delhi,165,0.0,No info,7229.0,3,5,2019,8,45,6,0
Multiple carriers,Delhi,Cochin,390,1.0,No info,7530.0,9,6,2019,1,30,19,0
IndiGo,Delhi,Cochin,965,1.0,No info,6314.0,1,6,2019,21,0,4,55
SpiceJet,Kolkata,Banglore,150,0.0,No check-in baggage included,3815.0,15,3,2019,11,30,9,0
IndiGo,Delhi,Cochin,370,1.0,No info,6528.0,21,3,2019,22,20,16,10
Jet Airways,Banglore,New Delhi,650,1.0,No info,12547.0,12,3,2019,8,15,21,25
SpiceJet,Banglore,Delhi,175,0.0,No info,3971.0,3,4,2019,0,5,21,10
IndiGo,Delhi,Cochin,195,0.0,No info,5013.0,24,4,2019,8,50,5,35
Jet Airways,Kolkata,Banglore,1640,1.0,No info,12681.0,1,4,2019,19,50,16,30
Jet Airways,Kolkata,Banglore,330,1.0,No info,14571.0,9,6,2019,12,0,6,30
Multiple carriers,Delhi,Cochin,615,1.0,No info,11789.0,12,6,2019,19,0,8,45
Air India,Kolkata,Banglore,150,0.0,No info,5510.0,27,6,2019,16,45,14,15
Jet Airways,Delhi,Cochin,1485,1.0,In-flight meal not included,10262.0,3,6,2019,19,0,18,15
Jet Airways,Delhi,Cochin,1775,2.0,No info,12819.0,27,6,2019,19,0,13,25
IndiGo,Delhi,Cochin,570,1.0,No info,14871.0,6,3,2019,21,0,11,30
Jet Airways,Delhi,Cochin,450,1.0,In-flight meal not included,10262.0,9,6,2019,19,0,11,30
Jet Airways,Delhi,Cochin,1415,1.0,In-flight meal not included,10262.0,1,6,2019,12,35,13,0
Air India,Kolkata,Banglore,1195,2.0,No info,9416.0,24,5,2019,7,55,12,0
Jet Airways,Kolkata,Banglore,425,1.0,In-flight meal not included,10844.0,9,6,2019,23,35,16,30
Air Asia,Delhi,Cochin,870,1.0,No info,6152.0,27,5,2019,22,25,7,55
IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,6,6,2019,3,15,0,25
Vistara,Kolkata,Banglore,865,1.0,No info,9187.0,1,5,2019,10,45,20,20
Vistara,Chennai,Kolkata,140,0.0,No info,11982.0,21,6,2019,20,5,17,45
Jet Airways,Delhi,Cochin,505,2.0,No info,16263.0,27,5,2019,4,25,20,0
Jet Airways,Kolkata,Banglore,665,1.0,In-flight meal not included,8586.0,18,5,2019,8,15,21,10
Air India,Banglore,Delhi,165,0.0,No info,6961.0,12,6,2019,8,55,6,10
SpiceJet,Kolkata,Banglore,145,0.0,No check-in baggage included,3841.0,6,5,2019,11,25,9,0
Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,2228.0,24,3,2019,17,20,15,50
Multiple carriers,Delhi,Cochin,835,3.0,No info,16294.0,15,5,2019,1,30,11,35
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,21,6,2019,7,15,4,40
GoAir,Delhi,Cochin,355,1.0,No info,6195.0,15,4,2019,12,55,7,0
Jet Airways,Kolkata,Banglore,1610,1.0,In-flight meal not included,7064.0,1,4,2019,9,20,6,30
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,27,4,2019,0,50,22,15
Multiple carriers,Delhi,Cochin,840,1.0,No info,15603.0,6,3,2019,21,0,7,0
Jet Airways,Delhi,Cochin,1325,1.0,In-flight meal not included,10262.0,24,6,2019,19,0,20,55
Air India,Delhi,Cochin,2240,2.0,No info,8446.0,27,3,2019,19,15,5,55
Air Asia,Delhi,Cochin,330,1.0,No info,6152.0,24,6,2019,13,25,7,55
Jet Airways,Kolkata,Banglore,475,1.0,No info,14781.0,6,5,2019,16,20,8,25
Air Asia,Banglore,Delhi,165,0.0,No info,3383.0,24,4,2019,13,55,11,10
Air Asia,Kolkata,Banglore,150,0.0,No info,4107.0,15,6,2019,22,25,19,55
Jet Airways,Banglore,New Delhi,325,1.0,No info,12284.0,18,3,2019,12,25,7,0
Jet Airways,Delhi,Cochin,1015,1.0,In-flight meal not included,12373.0,18,5,2019,4,25,11,30
Jet Airways,Banglore,Delhi,180,0.0,No info,7229.0,12,5,2019,20,45,17,45
Jet Airways,Kolkata,Banglore,1335,1.0,No info,14571.0,9,6,2019,18,15,20,0
Jet Airways,Kolkata,Banglore,1520,1.0,No info,14151.0,9,6,2019,10,55,9,35
GoAir,Delhi,Cochin,310,1.0,No info,9069.0,9,6,2019,19,35,14,25
Air India,Banglore,New Delhi,665,2.0,No info,11948.0,12,3,2019,22,10,11,5
Jet Airways,Kolkata,Banglore,840,1.0,No info,12121.0,6,5,2019,23,35,9,35
Jet Airways,Kolkata,Banglore,1640,1.0,In-flight meal not included,9663.0,6,5,2019,19,50,16,30
Jet Airways,Delhi,Cochin,520,1.0,No info,15554.0,9,3,2019,4,25,19,45
Air India,Kolkata,Banglore,245,1.0,No info,8996.0,12,5,2019,13,15,9,10
SpiceJet,Kolkata,Banglore,145,0.0,No info,3873.0,9,5,2019,11,25,9,0
Jet Airways,Delhi,Cochin,300,1.0,In-flight meal not included,10262.0,27,6,2019,19,0,14,0
Jet Airways,Banglore,New Delhi,800,1.0,No info,13817.0,12,3,2019,8,15,18,55
Jet Airways,Kolkata,Banglore,1550,1.0,No info,14571.0,6,6,2019,20,45,18,55
Multiple carriers,Delhi,Cochin,660,1.0,No info,10197.0,15,5,2019,19,0,8,0
IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,21,5,2019,15,35,13,15
IndiGo,Delhi,Cochin,345,1.0,No info,6037.0,15,5,2019,7,45,2,0
Jet Airways,Kolkata,Banglore,450,1.0,No info,13374.0,6,6,2019,4,40,21,10
Jet Airways,Kolkata,Banglore,475,1.0,In-flight meal not included,10844.0,1,5,2019,16,20,8,25
Jet Airways,Delhi,Cochin,1125,2.0,No info,13014.0,1,6,2019,4,25,9,40
GoAir,Kolkata,Banglore,495,1.0,No info,6095.0,9,5,2019,7,45,23,30
Air India,Delhi,Cochin,170,0.0,No info,5201.0,12,6,2019,8,0,5,10
IndiGo,Delhi,Cochin,500,1.0,No info,5684.0,27,6,2019,1,30,17,10
Air India,Kolkata,Banglore,965,1.0,No info,4227.0,3,4,2019,11,5,19,0
Jet Airways,Delhi,Cochin,335,1.0,In-flight meal not included,12373.0,18,5,2019,4,25,22,50
Vistara,Mumbai,Hyderabad,850,1.0,No info,12395.0,6,3,2019,22,55,8,45
Jet Airways,Delhi,Cochin,550,1.0,In-flight meal not included,10262.0,24,6,2019,4,25,19,15
Air India,Delhi,Cochin,1420,2.0,No info,10975.0,3,6,2019,9,25,9,45
Jet Airways,Delhi,Cochin,1395,1.0,No info,16079.0,21,5,2019,19,0,19,45
Air India,Kolkata,Banglore,1665,2.0,No info,15164.0,1,5,2019,13,45,10,0
Jet Airways,Delhi,Cochin,1210,1.0,No info,14714.0,1,6,2019,19,0,22,50
IndiGo,Kolkata,Banglore,165,0.0,No info,4804.0,18,6,2019,23,10,20,25
IndiGo,Chennai,Kolkata,145,0.0,No info,4332.0,9,5,2019,14,0,11,35
Air India,Mumbai,Hyderabad,85,0.0,No info,2050.0,24,3,2019,16,25,15,0
Air India,Kolkata,Banglore,1830,2.0,No info,9626.0,6,6,2019,18,30,12,0
