,Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute
7794,Jet Airways,Delhi,Cochin,1375,2.0,In-flight meal not included,10368.0,24,6,2019,4,25,5,30
7795,Jet Airways,Delhi,Cochin,560,2.0,In-flight meal not included,13029.0,9,5,2019,19,0,9,40
7796,Air India,Kolkata,Banglore,1390,2.0,No info,9416.0,6,6,2019,11,10,12,0
7797,Air India,Delhi,Cochin,185,0.0,No info,6934.0,3,6,2019,21,10,18,5
7798,Jet Airways,Kolkata,Banglore,1080,1.0,No info,11467.0,21,5,2019,14,25,20,25
7799,Multiple carriers,Delhi,Cochin,615,1.0,No info,6795.0,3,6,2019,1,30,15,15
7800,IndiGo,Kolkata,Banglore,155,0.0,No info,5198.0,27,3,2019,17,55,15,20
7801,Jet Airways,Delhi,Cochin,1525,1.0,In-flight meal not included,14053.0,9,3,2019,18,50,17,25
7802,Vistara,Kolkata,Banglore,975,1.0,No info,7927.0,1,4,2019,23,25,7,10
7803,IndiGo,Kolkata,Banglore,165,0.0,No info,4462.0,18,3,2019,12,55,10,10
7804,GoAir,Banglore,Delhi,175,0.0,No info,5048.0,27,4,2019,10,40,7,45
7805,Jet Airways,Kolkata,Banglore,1655,1.0,In-flight meal not included,10844.0,24,5,2019,23,35,20,0
7806,Multiple carriers,Delhi,Cochin,595,1.0,No info,15411.0,3,3,2019,18,50,8,55
7807,IndiGo,Kolkata,Banglore,160,0.0,No info,4462.0,18,3,2019,19,55,17,15
7808,Jet Airways,Mumbai,Hyderabad,90,0.0,No info,5678.0,27,3,2019,17,20,15,50
7809,Jet Airways,Delhi,Cochin,1110,1.0,No info,15764.0,6,3,2019,4,25,9,55
7810,Jet Airways,Delhi,Cochin,1285,1.0,No info,17024.0,6,3,2019,19,45,22,20
7811,Air India,Mumbai,Hyderabad,80,0.0,No info,3100.0,18,6,2019,7,40,6,20
7812,Jet Airways,Banglore,Delhi,185,0.0,No info,7229.0,1,5,2019,22,0,18,55
7813,IndiGo,Kolkata,Banglore,150,0.0,No info,4804.0,24,4,2019,16,55,14,25
7814,Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,5769.0,24,6,2019,11,20,8,20
7815,Air Asia,Kolkata,Banglore,150,0.0,No info,4384.0,18,3,2019,22,5,19,35
7816,Air India,Delhi,Cochin,1535,1.0,No info,6587.0,27,6,2019,6,50,5,15
7817,Jet Airways,Banglore,New Delhi,805,1.0,In-flight meal not included,7832.0,21,3,2019,19,10,5,45
7818,Air India,Chennai,Kolkata,135,0.0,No info,7082.0,15,3,2019,13,55,11,40
7819,SpiceJet,Chennai,Kolkata,135,0.0,No info,6300.0,15,3,2019,10,35,8,20
7820,Jet Airways,Kolkata,Banglore,475,1.0,No info,14571.0,6,6,2019,16,20,8,25
7821,IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,27,6,2019,15,50,13,0
7822,Multiple carriers,Delhi,Cochin,600,1.0,No info,6878.0,21,5,2019,0,55,14,55
7823,SpiceJet,Mumbai,Hyderabad,90,0.0,No check-in baggage included,1965.0,1,4,2019,7,15,5,45
7824,Vistara,Kolkata,Banglore,1065,1.0,No info,9187.0,21,5,2019,10,45,17,0
7825,Air India,Banglore,New Delhi,165,0.0,No info,4441.0,24,3,2019,23,55,21,10
7826,IndiGo,Banglore,New Delhi,180,0.0,No info,10067.0,1,3,2019,11,30,8,30
7827,IndiGo,Delhi,Cochin,305,1.0,No info,5054.0,27,6,2019,1,30,20,25
7828,Multiple carriers,Delhi,Cochin,900,1.0,No info,7005.0,6,6,2019,21,0,6,0
7829,Jet Airways,Kolkata,Banglore,690,1.0,No info,12121.0,15,5,2019,21,5,9,35
7830,IndiGo,Delhi,Cochin,290,1.0,No info,5912.0,27,5,2019,20,0,15,10
7831,Air Asia,Kolkata,Banglore,710,1.0,No info,5192.0,1,4,2019,19,25,7,35
7832,IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,9,6,2019,15,35,13,15
7833,Jet Airways,Banglore,New Delhi,160,0.0,No info,8016.0,9,3,2019,21,0,18,20
7834,Air India,Mumbai,Hyderabad,85,0.0,No info,2050.0,15,3,2019,16,25,15,0
7835,SpiceJet,Banglore,New Delhi,175,0.0,No check-in baggage included,4839.0,21,3,2019,12,30,9,35
7836,IndiGo,Mumbai,Hyderabad,90,0.0,No info,4049.0,27,5,2019,7,55,6,25
7837,Vistara,Delhi,Cochin,190,0.0,No info,6216.0,18,6,2019,9,10,6,0
7838,SpiceJet,Kolkata,Banglore,140,0.0,No check-in baggage included,3841.0,21,6,2019,0,40,22,20
7839,SpiceJet,Kolkata,Banglore,160,0.0,No check-in baggage included,3815.0,15,3,2019,9,35,6,55
7840,Air India,Banglore,Delhi,165,0.0,No info,5176.0,3,4,2019,19,45,17,0
7841,SpiceJet,Mumbai,Hyderabad,90,0.0,No info,2017.0,9,5,2019,0,15,22,45
7842,Vistara,Kolkata,Banglore,1555,1.0,No info,9187.0,9,5,2019,9,5,7,10
7843,Vistara,Banglore,New Delhi,165,0.0,No info,11598.0,9,3,2019,12,35,9,50
7844,Jet Airways,Delhi,Cochin,1025,2.0,No info,13014.0,1,6,2019,12,35,19,30
7845,Jet Airways,Delhi,Cochin,1040,1.0,In-flight meal not included,10262.0,1,6,2019,12,35,19,15
7846,Air India,Delhi,Cochin,1380,2.0,No info,9916.0,9,4,2019,19,15,20,15
7847,Jet Airways,Kolkata,Banglore,1145,1.0,No info,14231.0,24,3,2019,12,0,16,55
7848,Jet Airways,Banglore,Delhi,175,0.0,In-flight meal not included,7229.0,15,6,2019,14,5,11,10
7849,IndiGo,Delhi,Cochin,505,1.0,No info,6316.0,27,3,2019,1,35,17,10
7850,Air Asia,Kolkata,Banglore,155,0.0,No info,4384.0,9,3,2019,12,55,10,20
7851,Air India,Delhi,Cochin,1580,2.0,No info,13381.0,12,6,2019,19,15,16,55
7852,IndiGo,Chennai,Kolkata,145,0.0,No info,4332.0,12,5,2019,14,0,11,35
7853,Air India,Delhi,Cochin,570,1.0,No info,8907.0,15,6,2019,23,0,13,30
7854,IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,12,6,2019,7,15,4,40
7855,Air India,Delhi,Cochin,1480,1.0,No info,15407.0,6,3,2019,7,40,7,0
7856,Jet Airways,Delhi,Cochin,1105,1.0,In-flight meal not included,12898.0,27,5,2019,4,25,10,0
7857,Multiple carriers,Delhi,Cochin,480,1.0,No info,6883.0,27,3,2019,21,0,13,0
7858,SpiceJet,Chennai,Kolkata,140,0.0,No check-in baggage included,3543.0,3,5,2019,20,5,17,45
7859,IndiGo,Banglore,Delhi,165,0.0,No info,4284.0,6,5,2019,4,15,1,30
7860,IndiGo,Mumbai,Hyderabad,90,0.0,No info,2437.0,3,5,2019,22,50,21,20
7861,SpiceJet,Kolkata,Banglore,140,0.0,No info,4174.0,18,4,2019,0,40,22,20
7862,Jet Airways,Kolkata,Banglore,960,1.0,No info,14781.0,21,5,2019,12,0,20,0
7863,Air India,Kolkata,Banglore,970,2.0,No info,14960.0,21,5,2019,8,55,16,45
7864,Jet Airways,Banglore,Delhi,175,0.0,In-flight meal not included,5769.0,27,6,2019,14,5,11,10
7865,SpiceJet,Delhi,Cochin,270,1.0,No info,4812.0,24,4,2019,13,15,8,45
7866,Vistara,Kolkata,Banglore,975,1.0,No info,9345.0,18,5,2019,23,25,7,10
7867,IndiGo,Kolkata,Banglore,330,1.0,No info,4864.0,15,5,2019,12,40,7,10
7868,IndiGo,Chennai,Kolkata,140,0.0,No info,7295.0,6,3,2019,21,55,19,35
7869,Air India,Delhi,Cochin,1275,2.0,No info,10231.0,12,6,2019,19,15,22,0
7870,Jet Airways,Delhi,Cochin,300,1.0,No info,14714.0,1,6,2019,19,0,14,0
7871,Jet Airways,Delhi,Cochin,1470,1.0,No info,12032.0,27,3,2019,19,45,19,15
7872,Jet Airways,Banglore,Delhi,175,0.0,In-flight meal not included,4544.0,15,4,2019,18,10,15,15
7873,Jet Airways,Kolkata,Banglore,705,1.0,In-flight meal not included,10844.0,15,5,2019,18,15,6,30
7874,Vistara,Banglore,New Delhi,355,1.0,No info,12476.0,3,3,2019,12,35,6,40
7875,Jet Airways,Banglore,New Delhi,1585,1.0,In-flight meal not included,11087.0,12,3,2019,23,0,20,35
7876,Air India,Delhi,Cochin,2280,3.0,No info,10703.0,6,6,2019,19,15,5,15
7877,IndiGo,Delhi,Cochin,835,1.0,No info,6734.0,9,5,2019,22,30,8,35
7878,Jet Airways,Banglore,New Delhi,375,1.0,In-flight meal not included,7832.0,21,3,2019,20,20,14,5
7879,Air India,Kolkata,Banglore,1045,2.0,No info,11516.0,1,4,2019,23,15,5,50
7880,IndiGo,Chennai,Kolkata,140,0.0,No info,3850.0,18,3,2019,10,15,7,55
7881,Jet Airways,Delhi,Cochin,870,2.0,No info,17229.0,9,3,2019,4,25,13,55
7882,SpiceJet,Kolkata,Banglore,140,0.0,No info,3873.0,27,6,2019,0,40,22,20
7883,Jet Airways,Mumbai,Hyderabad,85,0.0,In-flight meal not included,4160.0,3,4,2019,8,30,7,5
7884,Multiple carriers,Delhi,Cochin,490,1.0,No info,7670.0,18,5,2019,21,0,12,50
7885,Jet Airways,Kolkata,Banglore,475,1.0,In-flight meal not included,10031.0,24,3,2019,16,20,8,25
7886,Jet Airways,Delhi,Cochin,1390,2.0,In-flight meal not included,11150.0,27,6,2019,12,35,13,25
7887,Jet Airways,Banglore,New Delhi,405,1.0,In-flight meal not included,9134.0,15,3,2019,18,25,11,40
7888,SpiceJet,Banglore,Delhi,170,0.0,No info,4423.0,18,5,2019,12,20,9,30
7889,Air Asia,Kolkata,Banglore,150,0.0,No info,3807.0,21,6,2019,1,20,22,50
7890,Air India,Delhi,Cochin,1640,1.0,No info,7480.0,21,5,2019,9,25,6,5
7891,IndiGo,Banglore,Delhi,165,0.0,No info,4423.0,6,5,2019,8,50,6,5
7892,IndiGo,Banglore,Delhi,180,0.0,No info,4823.0,18,6,2019,19,55,16,55
7893,Vistara,Kolkata,Banglore,1645,1.0,No info,12102.0,24,3,2019,20,25,17,0
7894,Multiple carriers,Delhi,Cochin,615,1.0,In-flight meal not included,15342.0,6,3,2019,19,15,9,0
7895,Jet Airways,Kolkata,Banglore,365,1.0,In-flight meal not included,10844.0,6,5,2019,22,35,16,30
7896,Air India,Delhi,Cochin,1420,1.0,No info,7480.0,12,6,2019,9,25,9,45
7897,Air India,Kolkata,Banglore,580,1.0,No info,4227.0,1,4,2019,4,40,19,0
7898,Air India,Delhi,Cochin,1420,1.0,No info,7690.0,9,6,2019,9,25,9,45
7899,SpiceJet,Kolkata,Banglore,330,1.0,No info,8224.0,18,5,2019,21,25,15,55
7900,Vistara,Banglore,Delhi,165,0.0,No info,5823.0,18,4,2019,22,15,19,30
7901,Jet Airways,Banglore,New Delhi,570,1.0,In-flight meal not included,9134.0,15,3,2019,18,25,8,55
7902,Jet Airways,Banglore,New Delhi,470,1.0,No info,26890.0,1,3,2019,0,45,16,55
7903,Air India,Kolkata,Banglore,1350,1.0,No info,8366.0,9,6,2019,7,55,9,25
7904,Air India,Delhi,Cochin,1535,1.0,No info,7480.0,1,6,2019,6,50,5,15
7905,Jet Airways,Kolkata,Banglore,365,1.0,No info,14781.0,12,5,2019,22,35,16,30
7906,Air India,Kolkata,Banglore,2480,2.0,No info,13990.0,24,3,2019,23,15,5,55
7907,Air India,Delhi,Cochin,1560,2.0,No info,8245.0,21,3,2019,19,15,17,15
7908,Jet Airways,Delhi,Cochin,540,1.0,In-flight meal not included,10262.0,24,6,2019,19,0,10,0
7909,Jet Airways,Kolkata,Banglore,1330,1.0,No info,12739.0,12,6,2019,4,40,6,30
7910,Multiple carriers,Delhi,Cochin,470,1.0,No info,7575.0,21,5,2019,19,15,11,25
7911,Air India,Banglore,New Delhi,165,0.0,No info,11633.0,18,3,2019,19,45,17,0
7912,Jet Airways,Delhi,Cochin,810,2.0,In-flight meal not included,10368.0,15,6,2019,19,0,5,30
7913,Jet Airways,Banglore,New Delhi,365,1.0,No info,13817.0,12,3,2019,23,0,16,55
7914,Jet Airways,Kolkata,Banglore,520,1.0,No info,14231.0,24,3,2019,22,35,13,55
7915,Jet Airways,Banglore,New Delhi,680,1.0,In-flight meal not included,6992.0,21,3,2019,23,0,11,40
7916,Air India,Banglore,Delhi,165,0.0,No info,6961.0,21,6,2019,8,55,6,10
7917,Jet Airways,Delhi,Cochin,505,2.0,No info,16263.0,1,6,2019,4,25,20,0
7918,Jet Airways,Delhi,Cochin,330,1.0,No info,14714.0,27,6,2019,12,35,7,5
7919,Multiple carriers,Delhi,Cochin,810,1.0,No info,7740.0,24,6,2019,21,0,7,30
7920,Jet Airways,Banglore,New Delhi,520,1.0,In-flight meal not included,11087.0,18,3,2019,20,20,11,40
7921,Multiple carriers,Delhi,Cochin,450,1.0,No info,14486.0,21,3,2019,15,30,8,0
7922,IndiGo,Delhi,Cochin,375,1.0,No info,6442.0,21,5,2019,18,10,11,55
7923,Air India,Kolkata,Banglore,1830,2.0,No info,10361.0,18,5,2019,18,30,12,0
7924,Air Asia,Kolkata,Banglore,955,1.0,No info,5320.0,12,5,2019,23,30,7,35
7925,Jet Airways,Delhi,Cochin,1615,2.0,In-flight meal not included,10368.0,15,6,2019,12,35,9,40
7926,SpiceJet,Kolkata,Banglore,150,0.0,No info,4174.0,15,5,2019,19,40,17,10
7927,Air India,Delhi,Cochin,875,1.0,No info,8151.0,21,5,2019,8,15,17,40
7928,Jet Airways,Delhi,Cochin,1610,1.0,No info,12557.0,21,3,2019,18,50,16,0
7929,Air India,Banglore,Delhi,165,0.0,No info,6961.0,15,6,2019,12,45,10,0
7930,Air India,Banglore,Delhi,170,0.0,No info,4441.0,9,4,2019,23,55,21,5
7931,SpiceJet,Mumbai,Hyderabad,85,0.0,No info,2753.0,15,3,2019,0,10,22,45
7932,SpiceJet,Kolkata,Banglore,140,0.0,No check-in baggage included,3841.0,6,4,2019,0,40,22,20
7933,Air India,Delhi,Cochin,1010,1.0,No info,5022.0,6,4,2019,23,0,6,10
7934,Air India,Delhi,Cochin,170,0.0,No info,5201.0,6,6,2019,8,0,5,10
7935,Air India,Delhi,Cochin,180,0.0,No info,6934.0,3,6,2019,17,10,14,10
7936,IndiGo,Kolkata,Banglore,280,1.0,No info,5699.0,1,4,2019,22,15,17,35
7937,Vistara,Banglore,Delhi,165,0.0,No info,5088.0,27,6,2019,22,15,19,30
7938,Multiple carriers,Delhi,Cochin,650,1.0,No info,8601.0,21,3,2019,19,15,8,25
7939,IndiGo,Kolkata,Banglore,295,1.0,No info,11319.0,15,5,2019,14,15,9,20
7940,IndiGo,Mumbai,Hyderabad,85,0.0,No info,3838.0,9,3,2019,22,45,21,20
7941,Jet Airways,Kolkata,Banglore,1010,1.0,No info,14388.0,12,5,2019,9,20,16,30
7942,Jet Airways,Delhi,Cochin,1620,2.0,In-flight meal not included,10824.0,15,6,2019,12,35,9,35
7943,Jet Airways,Delhi,Cochin,360,1.0,In-flight meal not included,5177.0,6,4,2019,19,0,13,0
7944,Jet Airways,Delhi,Cochin,450,1.0,No info,14714.0,27,6,2019,19,0,11,30
7945,Jet Airways,Kolkata,Banglore,685,1.0,No info,13626.0,12,6,2019,19,50,8,25
7946,Air India,Delhi,Cochin,1490,2.0,No info,13381.0,24,6,2019,7,40,6,50
7947,Air India,Delhi,Cochin,1485,2.0,No info,18211.0,9,3,2019,19,15,18,30
7948,Multiple carriers,Delhi,Cochin,485,2.0,No info,6653.0,21,3,2019,21,20,13,15
7949,Jet Airways,Kolkata,Banglore,570,1.0,No info,14781.0,12,5,2019,23,35,14,5
7950,Air India,Kolkata,Banglore,955,2.0,No info,11458.0,6,5,2019,1,20,9,25
7951,Jet Airways,Kolkata,Banglore,800,1.0,In-flight meal not included,10844.0,9,6,2019,19,50,6,30
7952,IndiGo,Mumbai,Hyderabad,90,0.0,No info,3342.0,24,5,2019,4,5,2,35
7953,Jet Airways,Delhi,Cochin,1100,1.0,In-flight meal not included,10262.0,24,6,2019,12,35,18,15
7954,IndiGo,Chennai,Kolkata,140,0.0,No info,5277.0,24,6,2019,0,25,22,5
7955,Air India,Banglore,New Delhi,165,0.0,No info,4441.0,24,3,2019,8,55,6,10
7956,SpiceJet,Chennai,Kolkata,135,0.0,No check-in baggage included,3543.0,3,5,2019,10,35,8,20
7957,Air India,Banglore,New Delhi,330,1.0,No info,13912.0,6,3,2019,12,15,6,45
7958,Multiple carriers,Delhi,Cochin,740,1.0,No info,9315.0,27,5,2019,19,0,6,40
7959,Jet Airways,Delhi,Cochin,335,1.0,In-flight meal not included,10262.0,1,6,2019,4,25,22,50
7960,Air India,Delhi,Cochin,1560,2.0,No info,12199.0,27,6,2019,19,15,17,15
7961,IndiGo,Chennai,Kolkata,140,0.0,No info,5277.0,27,5,2019,0,25,22,5
7962,Air India,Kolkata,Banglore,1170,2.0,No info,6117.0,12,6,2019,4,40,9,10
7963,IndiGo,Banglore,New Delhi,170,0.0,No info,5734.0,24,3,2019,13,0,10,10
7964,Air Asia,Delhi,Cochin,660,1.0,No info,8627.0,6,3,2019,7,10,20,10
7965,Multiple carriers,Delhi,Cochin,830,1.0,No info,6795.0,15,6,2019,1,30,11,40
7966,IndiGo,Delhi,Cochin,195,0.0,No info,5601.0,21,5,2019,17,40,14,25
7967,Jet Airways,Banglore,Delhi,180,0.0,No info,7229.0,21,4,2019,20,45,17,45
7968,IndiGo,Delhi,Cochin,630,1.0,No info,8330.0,9,5,2019,1,30,15,0
7969,IndiGo,Banglore,Delhi,170,0.0,No info,4823.0,3,5,2019,11,20,8,30
7970,Jet Airways,Kolkata,Banglore,1610,1.0,No info,13759.0,24,3,2019,22,35,19,45
7971,Air India,Delhi,Cochin,1600,2.0,No info,10231.0,12,6,2019,7,40,5,0
7972,Jet Airways,Delhi,Cochin,1425,1.0,In-flight meal not included,12898.0,27,5,2019,19,0,19,15
7973,Jet Airways,Banglore,New Delhi,280,1.0,No info,19225.0,6,3,2019,10,25,5,45
7974,Jet Airways,Mumbai,Hyderabad,85,0.0,In-flight meal not included,4995.0,27,5,2019,8,30,7,5
7975,IndiGo,Delhi,Cochin,320,1.0,No info,5298.0,12,6,2019,12,10,6,50
7976,Jet Airways,Delhi,Cochin,1950,2.0,In-flight meal not included,9254.0,21,3,2019,18,50,10,20
7977,Jet Airways,Delhi,Cochin,300,1.0,In-flight meal not included,5177.0,6,4,2019,19,0,14,0
7978,Vistara,Kolkata,Banglore,1625,1.0,No info,9345.0,21,5,2019,23,25,20,20
7979,Jet Airways,Kolkata,Banglore,475,1.0,In-flight meal not included,10844.0,6,5,2019,16,20,8,25
7980,Air India,Delhi,Cochin,1545,2.0,No info,15428.0,3,3,2019,7,40,5,55
7981,IndiGo,Delhi,Cochin,300,1.0,No info,7255.0,21,5,2019,21,0,16,0
7982,Jet Airways,Delhi,Cochin,1655,1.0,In-flight meal not included,12898.0,21,5,2019,12,35,9,0
7983,IndiGo,Banglore,New Delhi,295,1.0,No info,8707.0,1,3,2019,18,35,13,40
7984,Jet Airways,Delhi,Cochin,1100,1.0,In-flight meal not included,10262.0,3,6,2019,12,35,18,15
7985,Jet Airways,Kolkata,Banglore,870,1.0,No info,13067.0,6,5,2019,10,55,20,25
7986,Jet Airways,Delhi,Cochin,1395,1.0,In-flight meal not included,10262.0,6,6,2019,19,0,19,45
7987,Air India,Kolkata,Banglore,155,0.0,No info,4460.0,9,4,2019,23,20,20,45
7988,Jet Airways,Kolkata,Banglore,570,1.0,No info,14571.0,24,5,2019,23,35,14,5
7989,Air India,Delhi,Cochin,1410,2.0,No info,10178.0,9,6,2019,19,15,19,45
7990,SpiceJet,Chennai,Kolkata,140,0.0,No info,7718.0,1,3,2019,20,5,17,45
7991,Jet Airways,Delhi,Cochin,620,1.0,No info,16376.0,21,5,2019,12,35,2,15
7992,Jet Airways,Mumbai,Hyderabad,90,0.0,No info,5678.0,6,6,2019,21,5,19,35
7993,Multiple carriers,Delhi,Cochin,505,1.0,No info,9103.0,9,5,2019,19,0,10,35
7994,Jet Airways,Delhi,Cochin,925,1.0,No info,14714.0,6,6,2019,4,25,13,0
7995,SpiceJet,Delhi,Cochin,380,1.0,No info,5583.0,24,6,2019,22,5,15,45
7996,IndiGo,Banglore,Delhi,175,0.0,No info,4823.0,24,4,2019,21,50,18,55
7997,Jet Airways,Banglore,Delhi,185,0.0,In-flight meal not included,4544.0,15,4,2019,22,0,18,55
7998,Air Asia,Delhi,Cochin,330,1.0,No info,8759.0,18,5,2019,13,25,7,55
7999,Air Asia,Delhi,Cochin,330,1.0,No info,6152.0,24,6,2019,13,25,7,55
8000,Jet Airways,Banglore,New Delhi,1365,1.0,In-flight meal not included,11087.0,18,3,2019,10,25,11,40
8001,Air India,Kolkata,Banglore,725,2.0,No info,11432.0,6,6,2019,20,25,8,20
8002,SpiceJet,Kolkata,Banglore,150,0.0,No check-in baggage included,3815.0,27,3,2019,19,45,17,15
8003,Vistara,Kolkata,Banglore,965,1.0,No info,8662.0,1,4,2019,9,5,17,0
8004,Jet Airways,Banglore,New Delhi,1425,1.0,No info,17261.0,6,3,2019,11,25,11,40
8005,IndiGo,Kolkata,Banglore,275,1.0,No info,4860.0,9,4,2019,0,10,19,35
8006,Air India,Delhi,Cochin,1560,2.0,No info,13442.0,3,3,2019,19,15,17,15
8007,Vistara,Mumbai,Hyderabad,435,1.0,No info,12395.0,6,3,2019,22,55,15,40
8008,Air India,Kolkata,Banglore,1440,1.0,No info,6528.0,15,5,2019,14,35,14,35
8009,IndiGo,Delhi,Cochin,965,1.0,No info,6314.0,1,6,2019,21,0,4,55
8010,IndiGo,Delhi,Cochin,845,1.0,No info,6270.0,9,4,2019,1,30,11,25
8011,Jet Airways,Delhi,Cochin,1395,1.0,No info,14714.0,6,6,2019,19,0,19,45
8012,Multiple carriers,Delhi,Cochin,600,1.0,No info,9359.0,15,6,2019,19,15,9,15
8013,Air India,Delhi,Cochin,230,0.0,No info,6724.0,9,4,2019,17,55,14,5
8014,Jet Airways,Delhi,Cochin,1210,1.0,In-flight meal not included,10262.0,24,6,2019,19,0,22,50
8015,Vistara,Banglore,Delhi,160,0.0,No info,4668.0,21,5,2019,9,40,7,0
8016,IndiGo,Delhi,Cochin,565,2.0,No info,6610.0,6,3,2019,21,20,11,55
8017,SpiceJet,Chennai,Kolkata,135,0.0,No info,3597.0,15,5,2019,10,35,8,20
8018,IndiGo,Kolkata,Banglore,165,0.0,No info,4462.0,9,3,2019,12,55,10,10
8019,Air India,Delhi,Cochin,1640,1.0,No info,12677.0,6,3,2019,9,25,6,5
8020,Multiple carriers,Delhi,Cochin,910,1.0,No info,23170.0,1,3,2019,15,30,0,20
8021,IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,6,6,2019,7,15,4,40
8022,Multiple carriers,Delhi,Cochin,760,1.0,No info,6795.0,27,5,2019,1,30,12,50
8023,Air India,Kolkata,Banglore,1515,1.0,No info,7662.0,18,5,2019,13,15,12,0
8024,Air India,Delhi,Cochin,1100,2.0,No info,12751.0,6,6,2019,7,40,13,20
8025,Jet Airways,Mumbai,Hyderabad,1205,1.0,No info,19595.0,6,3,2019,16,50,20,45
8026,Vistara,Banglore,New Delhi,160,0.0,No info,7975.0,9,3,2019,9,40,7,0
8027,Jet Airways,Kolkata,Banglore,345,1.0,No info,14781.0,18,5,2019,19,50,14,5
8028,Jet Airways,Kolkata,Banglore,740,1.0,No info,14781.0,9,5,2019,20,45,8,25
8029,Jet Airways,Kolkata,Banglore,1585,1.0,In-flight meal not included,10031.0,24,3,2019,16,20,13,55
8030,Jet Airways,Kolkata,Banglore,345,1.0,In-flight meal not included,10844.0,9,6,2019,19,50,14,5
8031,Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,3502.0,9,5,2019,22,50,19,50
8032,Jet Airways,Delhi,Cochin,1130,2.0,No info,13292.0,1,6,2019,4,25,9,35
8033,Jet Airways,Kolkata,Banglore,1630,1.0,No info,14151.0,6,6,2019,23,35,20,25
8034,SpiceJet,Mumbai,Hyderabad,80,0.0,No info,12475.0,1,3,2019,7,5,5,45
8035,Jet Airways,Delhi,Cochin,940,1.0,No info,14714.0,3,6,2019,12,35,20,55
8036,Multiple carriers,Delhi,Cochin,390,1.0,No info,8283.0,24,5,2019,1,30,19,0
8037,Jet Airways,Banglore,New Delhi,775,1.0,In-flight meal not included,11087.0,12,3,2019,9,30,20,35
8038,Jet Airways,Kolkata,Banglore,345,1.0,In-flight meal not included,10844.0,21,5,2019,19,50,14,5
8039,IndiGo,Delhi,Cochin,415,1.0,No info,5883.0,24,6,2019,1,30,18,35
8040,Air India,Banglore,New Delhi,630,2.0,No info,7664.0,15,3,2019,16,20,5,50
8041,Jet Airways,Delhi,Cochin,1225,1.0,In-flight meal not included,12898.0,27,5,2019,4,25,8,0
8042,Jet Airways,Delhi,Cochin,1210,1.0,In-flight meal not included,10262.0,12,6,2019,19,0,22,50
8043,Jet Airways,Kolkata,Banglore,575,1.0,No info,13067.0,15,5,2019,19,10,9,35
8044,IndiGo,Kolkata,Banglore,155,0.0,No info,4462.0,18,3,2019,17,45,15,10
8045,Jet Airways,Mumbai,Hyderabad,85,0.0,No info,5678.0,27,6,2019,4,20,2,55
8046,Jet Airways,Kolkata,Banglore,330,1.0,No info,14388.0,21,5,2019,12,0,6,30
8047,Jet Airways,Delhi,Cochin,1010,1.0,No info,14714.0,3,6,2019,12,35,19,45
8048,IndiGo,Kolkata,Banglore,165,0.0,No info,4804.0,27,5,2019,12,20,9,35
8049,Air India,Delhi,Cochin,1600,2.0,No info,11281.0,9,5,2019,7,40,5,0
8050,Jet Airways,Kolkata,Banglore,660,1.0,In-flight meal not included,11134.0,24,3,2019,8,10,21,10
8051,Air India,Mumbai,Hyderabad,810,2.0,No info,11647.0,12,3,2019,9,10,19,40
8052,Jet Airways,Kolkata,Banglore,1685,1.0,In-flight meal not included,10539.0,9,6,2019,21,5,17,0
8053,Multiple carriers,Delhi,Cochin,660,1.0,No info,12192.0,1,6,2019,19,0,8,0
8054,Air India,Banglore,Delhi,170,0.0,No info,6121.0,24,4,2019,16,10,13,20
8055,Jet Airways,Kolkata,Banglore,540,1.0,No info,13759.0,24,3,2019,4,45,19,45
8056,Multiple carriers,Delhi,Cochin,915,1.0,No info,6427.0,27,3,2019,1,35,10,20
8057,IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,9,4,2019,1,0,22,10
8058,IndiGo,Banglore,Delhi,170,0.0,No info,4284.0,12,5,2019,1,0,22,10
8059,IndiGo,Delhi,Cochin,300,1.0,No info,8147.0,9,3,2019,10,5,5,5
8060,Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,3502.0,12,5,2019,22,50,19,50
8061,IndiGo,Mumbai,Hyderabad,90,0.0,No info,3342.0,15,3,2019,4,0,2,30
8062,IndiGo,Banglore,New Delhi,165,0.0,No info,5734.0,21,3,2019,8,45,6,0
8063,SpiceJet,Kolkata,Banglore,330,1.0,No info,8224.0,6,6,2019,21,25,15,55
8064,SpiceJet,Delhi,Cochin,310,1.0,No info,9748.0,6,3,2019,11,20,6,10
8065,Jet Airways,Delhi,Cochin,1995,2.0,In-flight meal not included,8834.0,21,3,2019,4,25,19,10
8066,GoAir,Kolkata,Banglore,455,1.0,No info,7102.0,6,5,2019,0,15,16,40
8067,Multiple carriers,Delhi,Cochin,750,1.0,No info,13727.0,15,5,2019,1,30,13,0
8068,Jet Airways,Banglore,New Delhi,1310,1.0,In-flight meal not included,11087.0,18,3,2019,9,30,11,40
8069,Jet Airways,Delhi,Cochin,1125,2.0,In-flight meal not included,10368.0,15,6,2019,4,25,9,40
